Imdb Rank,Title,Season,Episode,Type,Episode Rating,Episode Rating Count,Global Series Rating,Global Rating Count,Duration (min),Genres,Day,Month,Year
38,True Detective,2,2,TV Series,7.7,11277,8.9,640893,55.0,"Crime ,Drama ,Mystery",28.0,6.0,2015.0
38,True Detective,1,7,TV Series,9.2,21242,8.9,640893,55.0,"Crime ,Drama ,Mystery",2.0,3.0,2014.0
38,True Detective,1,8,TV Series,9.5,29701,8.9,640893,55.0,"Crime ,Drama ,Mystery",9.0,3.0,2014.0
38,True Detective,2,3,TV Series,7.3,10042,8.9,640893,55.0,"Crime ,Drama ,Mystery",5.0,7.0,2015.0
38,True Detective,2,4,TV Series,8.2,10746,8.9,640893,55.0,"Crime ,Drama ,Mystery",12.0,7.0,2015.0
39,Seinfeld,5,11,TV Series,8.1,3626,8.9,347633,22.0,Comedy,16.0,12.0,1993.0
39,Seinfeld,5,12,TV Series,8.6,4044,8.9,347633,22.0,Comedy,6.0,1.0,1994.0
39,Seinfeld,5,13,TV Series,8.2,3761,8.9,347633,22.0,Comedy,3.0,2.0,1994.0
39,Seinfeld,5,14,TV Series,9.2,5840,8.9,347633,22.0,Comedy,10.0,2.0,1994.0
39,Seinfeld,5,15,TV Series,8.5,3788,8.9,347633,22.0,Comedy,17.0,2.0,1994.0
39,Seinfeld,5,16,TV Series,7.6,3518,8.9,347633,22.0,Comedy,24.0,2.0,1994.0
39,Seinfeld,6,11,TV Series,8.9,4593,8.9,347633,22.0,Comedy,5.0,1.0,1995.0
39,Seinfeld,5,2,TV Series,8.9,4838,8.9,347633,22.0,Comedy,23.0,9.0,1993.0
39,Seinfeld,5,3,TV Series,8.3,3863,8.9,347633,22.0,Comedy,30.0,9.0,1993.0
39,Seinfeld,5,4,TV Series,8.1,3740,8.9,347633,22.0,Comedy,7.0,10.0,1993.0
39,Seinfeld,5,5,TV Series,8.0,3955,8.9,347633,22.0,Comedy,14.0,10.0,1993.0
39,Seinfeld,5,6,TV Series,8.4,3818,8.9,347633,22.0,Comedy,28.0,10.0,1993.0
39,Seinfeld,5,7,TV Series,8.4,4066,8.9,347633,22.0,Comedy,4.0,11.0,1993.0
39,Seinfeld,5,8,TV Series,8.3,3905,8.9,347633,22.0,Comedy,11.0,11.0,1993.0
39,Seinfeld,5,9,TV Series,7.7,3657,8.9,347633,22.0,Comedy,18.0,11.0,1993.0
39,Seinfeld,5,10,TV Series,8.4,3963,8.9,347633,22.0,Comedy,9.0,12.0,1993.0
39,Seinfeld,6,21,TV Series,8.1,3353,8.9,347633,22.0,Comedy,4.0,5.0,1995.0
39,Seinfeld,6,22,TV Series,8.4,3518,8.9,347633,22.0,Comedy,11.0,5.0,1995.0
39,Seinfeld,6,23,TV Series,7.9,3463,8.9,347633,22.0,Comedy,18.0,5.0,1995.0
39,Seinfeld,7,1,TV Series,8.6,3694,8.9,347633,22.0,Comedy,21.0,9.0,1995.0
39,Seinfeld,7,2,TV Series,8.2,3339,8.9,347633,22.0,Comedy,28.0,9.0,1995.0
39,Seinfeld,7,3,TV Series,8.0,3437,8.9,347633,22.0,Comedy,5.0,10.0,1995.0
39,Seinfeld,7,4,TV Series,8.6,3659,8.9,347633,22.0,Comedy,12.0,10.0,1995.0
39,Seinfeld,5,18,TV Series,8.4,3686,8.9,347633,22.0,Comedy,28.0,4.0,1994.0
39,Seinfeld,5,19,TV Series,8.0,1002,8.9,347633,22.0,Comedy,28.0,4.0,1994.0
39,Seinfeld,5,20,TV Series,8.6,4008,8.9,347633,22.0,Comedy,5.0,5.0,1994.0
39,Seinfeld,5,21,TV Series,9.0,5006,8.9,347633,22.0,Comedy,12.0,5.0,1994.0
39,Seinfeld,5,22,TV Series,9.5,6931,8.9,347633,22.0,Comedy,19.0,5.0,1994.0
39,Seinfeld,6,1,TV Series,7.9,3523,8.9,347633,22.0,Comedy,22.0,9.0,1994.0
39,Seinfeld,6,2,TV Series,8.1,3681,8.9,347633,22.0,Comedy,29.0,9.0,1994.0
39,Seinfeld,6,3,TV Series,8.2,3627,8.9,347633,22.0,Comedy,6.0,10.0,1994.0
39,Seinfeld,6,4,TV Series,8.1,3592,8.9,347633,22.0,Comedy,13.0,10.0,1994.0
39,Seinfeld,7,14,TV Series,8.5,3656,8.9,347633,22.0,Comedy,8.0,2.0,1996.0
39,Seinfeld,7,15,TV Series,8.4,3380,8.9,347633,22.0,Comedy,15.0,2.0,1996.0
39,Seinfeld,7,16,TV Series,8.1,3325,8.9,347633,22.0,Comedy,22.0,2.0,1996.0
39,Seinfeld,7,17,TV Series,7.7,3199,8.9,347633,22.0,Comedy,7.0,3.0,1996.0
39,Seinfeld,7,18,TV Series,8.1,3305,8.9,347633,22.0,Comedy,4.0,4.0,1996.0
39,Seinfeld,7,19,TV Series,8.7,4014,8.9,347633,22.0,Comedy,25.0,4.0,1996.0
39,Seinfeld,7,20,TV Series,8.6,3935,8.9,347633,22.0,Comedy,2.0,5.0,1996.0
39,Seinfeld,6,12,TV Series,8.5,3604,8.9,347633,22.0,Comedy,19.0,1.0,1995.0
39,Seinfeld,6,13,TV Series,8.0,3363,8.9,347633,22.0,Comedy,26.0,1.0,1995.0
39,Seinfeld,6,14,TV Series,7.0,3176,8.9,347633,22.0,Comedy,2.0,2.0,1995.0
39,Seinfeld,6,15,TV Series,8.2,3463,8.9,347633,22.0,Comedy,9.0,2.0,1995.0
39,Seinfeld,6,16,TV Series,8.2,3412,8.9,347633,22.0,Comedy,16.0,2.0,1995.0
39,Seinfeld,6,17,TV Series,8.2,3515,8.9,347633,22.0,Comedy,23.0,2.0,1995.0
39,Seinfeld,6,18,TV Series,8.9,4517,8.9,347633,22.0,Comedy,16.0,3.0,1995.0
39,Seinfeld,6,19,TV Series,8.2,3355,8.9,347633,22.0,Comedy,6.0,4.0,1995.0
39,Seinfeld,6,20,TV Series,8.7,4023,8.9,347633,22.0,Comedy,27.0,4.0,1995.0
39,Seinfeld,8,8,TV Series,8.9,4402,8.9,347633,22.0,Comedy,14.0,11.0,1996.0
39,Seinfeld,8,9,TV Series,9.0,4280,8.9,347633,22.0,Comedy,21.0,11.0,1996.0
39,Seinfeld,8,10,TV Series,8.4,3305,8.9,347633,22.0,Comedy,19.0,12.0,1996.0
39,Seinfeld,8,11,TV Series,8.3,3419,8.9,347633,22.0,Comedy,9.0,1.0,1997.0
39,Seinfeld,8,12,TV Series,7.7,3093,8.9,347633,22.0,Comedy,16.0,1.0,1997.0
39,Seinfeld,8,13,TV Series,8.5,3585,8.9,347633,22.0,Comedy,30.0,1.0,1997.0
39,Seinfeld,8,14,TV Series,8.0,3202,8.9,347633,22.0,Comedy,6.0,2.0,1997.0
39,Seinfeld,7,5,TV Series,8.6,3586,8.9,347633,22.0,Comedy,19.0,10.0,1995.0
39,Seinfeld,7,6,TV Series,9.5,7201,8.9,347633,22.0,Comedy,2.0,11.0,1995.0
39,Seinfeld,7,7,TV Series,8.4,3476,8.9,347633,22.0,Comedy,9.0,11.0,1995.0
39,Seinfeld,7,8,TV Series,8.3,3437,8.9,347633,22.0,Comedy,16.0,11.0,1995.0
39,Seinfeld,7,9,TV Series,8.3,3472,8.9,347633,22.0,Comedy,7.0,12.0,1995.0
39,Seinfeld,7,10,TV Series,8.5,3809,8.9,347633,22.0,Comedy,14.0,12.0,1995.0
39,Seinfeld,7,11,TV Series,8.8,4221,8.9,347633,22.0,Comedy,4.0,1.0,1996.0
39,Seinfeld,7,12,TV Series,8.6,3569,8.9,347633,22.0,Comedy,25.0,1.0,1996.0
39,Seinfeld,7,13,TV Series,8.1,3289,8.9,347633,22.0,Comedy,1.0,2.0,1996.0
39,Seinfeld,9,2,TV Series,8.3,3515,8.9,347633,22.0,Comedy,2.0,10.0,1997.0
39,Seinfeld,9,3,TV Series,8.8,4360,8.9,347633,22.0,Comedy,9.0,10.0,1997.0
39,Seinfeld,9,4,TV Series,8.1,3305,8.9,347633,22.0,Comedy,16.0,10.0,1997.0
39,Seinfeld,9,5,TV Series,8.0,3227,8.9,347633,22.0,Comedy,30.0,10.0,1997.0
39,Seinfeld,9,6,TV Series,9.0,4797,8.9,347633,22.0,Comedy,6.0,11.0,1997.0
39,Seinfeld,9,7,TV Series,8.4,3274,8.9,347633,22.0,Comedy,13.0,11.0,1997.0
39,Seinfeld,9,8,TV Series,8.9,4963,8.9,347633,22.0,Comedy,20.0,11.0,1997.0
39,Seinfeld,7,21,TV Series,8.3,3279,8.9,347633,22.0,Comedy,9.0,5.0,1996.0
39,Seinfeld,7,22,TV Series,8.6,4126,8.9,347633,22.0,Comedy,16.0,5.0,1996.0
39,Seinfeld,8,1,TV Series,8.1,3316,8.9,347633,22.0,Comedy,19.0,9.0,1996.0
39,Seinfeld,8,2,TV Series,8.0,3226,8.9,347633,22.0,Comedy,26.0,9.0,1996.0
39,Seinfeld,8,3,TV Series,9.1,4742,8.9,347633,22.0,Comedy,3.0,10.0,1996.0
39,Seinfeld,8,4,TV Series,8.9,4301,8.9,347633,22.0,Comedy,10.0,10.0,1996.0
39,Seinfeld,8,5,TV Series,8.6,3555,8.9,347633,22.0,Comedy,17.0,10.0,1996.0
39,Seinfeld,8,6,TV Series,8.0,3277,8.9,347633,22.0,Comedy,31.0,10.0,1996.0
39,Seinfeld,8,7,TV Series,8.0,3247,8.9,347633,22.0,Comedy,7.0,11.0,1996.0
39,Seinfeld,9,18,TV Series,8.7,3960,8.9,347633,22.0,Comedy,23.0,4.0,1998.0
39,Seinfeld,9,19,TV Series,8.0,3131,8.9,347633,22.0,Comedy,30.0,4.0,1998.0
39,Seinfeld,9,20,TV Series,7.9,3377,8.9,347633,22.0,Comedy,7.0,5.0,1998.0
39,Seinfeld,9,21,TV Series,7.7,2979,8.9,347633,22.0,Comedy,14.0,5.0,1998.0
39,Seinfeld,9,22,TV Series,7.8,5078,8.9,347633,22.0,Comedy,14.0,5.0,1998.0
39,Seinfeld,8,15,TV Series,8.6,3555,8.9,347633,22.0,Comedy,13.0,2.0,1997.0
39,Seinfeld,8,17,TV Series,8.5,3573,8.9,347633,22.0,Comedy,13.0,3.0,1997.0
39,Seinfeld,8,16,TV Series,8.6,3520,8.9,347633,22.0,Comedy,20.0,2.0,1997.0
39,Seinfeld,8,20,TV Series,8.0,3219,8.9,347633,22.0,Comedy,1.0,5.0,1997.0
39,Seinfeld,8,21,TV Series,8.4,3468,8.9,347633,22.0,Comedy,8.0,5.0,1997.0
39,Seinfeld,8,18,TV Series,8.7,3745,8.9,347633,22.0,Comedy,10.0,4.0,1997.0
39,Seinfeld,8,19,TV Series,9.0,4609,8.9,347633,22.0,Comedy,24.0,4.0,1997.0
39,Seinfeld,8,22,TV Series,8.5,3503,8.9,347633,22.0,Comedy,15.0,5.0,1997.0
39,Seinfeld,9,1,TV Series,8.4,3596,8.9,347633,22.0,Comedy,25.0,9.0,1997.0
39,Seinfeld,9,16,TV Series,8.3,3550,8.9,347633,22.0,Comedy,19.0,3.0,1998.0
39,Seinfeld,9,9,TV Series,8.2,3299,8.9,347633,22.0,Comedy,11.0,12.0,1997.0
39,Seinfeld,9,17,TV Series,8.2,3175,8.9,347633,22.0,Comedy,9.0,4.0,1998.0
39,Seinfeld,9,12,TV Series,8.2,3259,8.9,347633,22.0,Comedy,15.0,1.0,1998.0
39,Seinfeld,9,15,TV Series,7.9,3110,8.9,347633,22.0,Comedy,26.0,2.0,1998.0
39,Seinfeld,9,14,TV Series,8.0,3188,8.9,347633,22.0,Comedy,5.0,2.0,1998.0
39,Seinfeld,9,13,TV Series,7.8,3269,8.9,347633,22.0,Comedy,29.0,1.0,1998.0
39,Seinfeld,9,10,TV Series,8.7,4263,8.9,347633,22.0,Comedy,18.0,12.0,1997.0
39,Seinfeld,9,11,TV Series,8.4,3460,8.9,347633,22.0,Comedy,8.0,1.0,1998.0
39,Seinfeld,4,5,TV Series,8.0,3744,8.9,347633,22.0,Comedy,23.0,9.0,1992.0
39,Seinfeld,4,6,TV Series,8.0,3670,8.9,347633,22.0,Comedy,30.0,9.0,1992.0
39,Seinfeld,4,7,TV Series,8.7,5054,8.9,347633,22.0,Comedy,7.0,10.0,1992.0
39,Seinfeld,3,15,TV Series,7.5,3925,8.9,347633,22.0,Comedy,29.0,1.0,1992.0
39,Seinfeld,5,1,TV Series,8.6,4110,8.9,347633,22.0,Comedy,16.0,9.0,1993.0
39,Seinfeld,3,18,TV Series,8.9,5588,8.9,347633,22.0,Comedy,26.0,2.0,1992.0
39,Seinfeld,3,19,TV Series,7.9,3910,8.9,347633,22.0,Comedy,4.0,3.0,1992.0
39,Seinfeld,3,17,TV Series,8.6,4974,8.9,347633,22.0,Comedy,12.0,2.0,1992.0
39,Seinfeld,3,16,TV Series,8.4,4317,8.9,347633,22.0,Comedy,5.0,2.0,1992.0
39,Seinfeld,3,13,TV Series,8.7,5005,8.9,347633,22.0,Comedy,8.0,1.0,1992.0
39,Seinfeld,3,12,TV Series,8.3,4283,8.9,347633,22.0,Comedy,11.0,12.0,1991.0
39,Seinfeld,3,11,TV Series,8.2,4237,8.9,347633,22.0,Comedy,4.0,12.0,1991.0
39,Seinfeld,3,10,TV Series,7.5,4189,8.9,347633,22.0,Comedy,27.0,11.0,1991.0
39,Seinfeld,3,9,TV Series,7.9,4258,8.9,347633,22.0,Comedy,20.0,11.0,1991.0
39,Seinfeld,3,8,TV Series,8.7,4734,8.9,347633,22.0,Comedy,13.0,11.0,1991.0
39,Seinfeld,3,7,TV Series,8.3,4371,8.9,347633,22.0,Comedy,6.0,11.0,1991.0
39,Seinfeld,3,6,TV Series,8.7,5584,8.9,347633,22.0,Comedy,30.0,10.0,1991.0
39,Seinfeld,3,5,TV Series,8.5,5102,8.9,347633,22.0,Comedy,16.0,10.0,1991.0
39,Seinfeld,3,4,TV Series,7.1,4540,8.9,347633,22.0,Comedy,9.0,10.0,1991.0
39,Seinfeld,3,3,TV Series,8.2,4682,8.9,347633,22.0,Comedy,2.0,10.0,1991.0
39,Seinfeld,3,2,TV Series,7.7,4177,8.9,347633,22.0,Comedy,25.0,9.0,1991.0
39,Seinfeld,3,1,TV Series,8.2,4628,8.9,347633,22.0,Comedy,18.0,9.0,1991.0
39,Seinfeld,2,12,TV Series,7.6,4329,8.9,347633,22.0,Comedy,26.0,6.0,1991.0
39,Seinfeld,2,11,TV Series,8.6,5459,8.9,347633,22.0,Comedy,23.0,5.0,1991.0
39,Seinfeld,4,8,TV Series,8.5,4059,8.9,347633,22.0,Comedy,28.0,10.0,1992.0
39,Seinfeld,2,7,TV Series,8.2,4574,8.9,347633,22.0,Comedy,18.0,4.0,1991.0
39,Seinfeld,2,8,TV Series,7.8,4513,8.9,347633,22.0,Comedy,25.0,4.0,1991.0
39,Seinfeld,2,5,TV Series,7.7,4438,8.9,347633,22.0,Comedy,4.0,4.0,1991.0
